ID_Transacao,ID_Pedido,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TRX0002046,PED001070,01/01/2025,CLI00523,Smart TV 50,Eletronicos,"R$ 2.503,56",1,Porto Alegre/RS/Brasil,Pix,PROCESSANDO
TRX0002047,PED001071,28/01/2025,CLI00026,Garrafa Termica,Esporte,"R$ 117,32",1,Brasilia/DF/Brasil,Boleto,Entregue
TRX0002048,PED001071,2025-01-28,CLI00026,Jaqueta Corta Vento,Moda,,1,Brasilia/DF/Brasil,Boleto,Entregue
TRX0002049,PED001072,2025-01-11,CLI00046,Camisa Social Slim,Moda,"159,04",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002050,PED001073,18-01-2025,CLI00064,Cafeteira Eletrica,Casa,"R$ 308,11",3,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002051,PED001074,2025-01-25,CLI00251,Tablet 10,Eletronicos,1298.30,4,Recife/PE/Brasil,Pix,Devolvido
TRX0002052,PED001074,2025-01-25,CLI00251,Smart TV 50,Eletronicos,"R$ 2.785,65",1,Recife/PE/Brasil,Pix,Devolvido
TRX0002053,PED001075,2025-01-13,CLI00451,Livro Dados em Acao,Livros,"R$ 93,97",1,Curitiba/PR/Brasil,Boleto,Cancelado
TRX0002054,PED001075,13/01/2025,CLI00451,Tenis Corrida Leve,esporte,"338,47",1,Curitiba/PR/Brasil,Boleto,Cancelado
TRX0002055,PED001075,2025-01-13,CLI00451,Jaqueta Corta Vento,Moda,"R$ 274,57",1,Curitiba/PR/Brasil,Boleto,Cancelado
TRX0002056,PED001076,15-01-2025,CLI00173,Livro Dados em Acao,Livros,"R$ 95,27",2,Sao Paulo/SP/Brasil,Cartao de Credito,Enviado
TRX0002057,PED001077,12/01/2025,CLI00301,Notebook Gamer,Eletronicos,"4.913,72",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0002058,PED001077,2025-01-12,CLI00301,Mochila para Notebook,Acessorios,"R$ 185,05",2,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0002059,PED001077,2025-01-12,CLI00301,Headset Gamer,Acessorios,"R$ 279,70",1,Sao Paulo/SP/Brasil,Pix,ENTREGUE
TRX0002060,PED001077,2025-01-12,CLI00301,Tablet 10,Eletronicos,"R$ 1.239,66",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0002061,PED001078,2025-01-21,CLI00024,Headset Gamer,Acessorios,"R$ 271,31",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002062,PED001079,2025-01-10,CLI00355,Teclado Mecanico,Acessórios,"370,88",1,Sao Paulo/SP/Brasil,Cartao de Credito,Enviado
TRX0002063,PED001080,08/01/2025,CLI00448,Smartphone X200,Eletronicos,2158.06,2,Florianopolis/SC/Brasil,Cartao de Debito,Entregue
TRX0002064,PED001081,2025-01-16,CLI00233,Teclado Mecanico,acessorios,361.85,1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002065,PED001082,2025-01-01,CLI00585,Mouse Sem Fio,Acessorios,"94,37",2,Fortaleza/CE/Brasil,Cartao de Credito,Processando
TRX0002066,PED001082,2025-01-01,CLI00585,Livro Historia do Brasil,Livros,72.16,1,Fortaleza/CE/Brasil,Cartao de Credito,Processando
TRX0002067,PED001082,01-01-2025,CLI00585,Vestido Midi,Moda,223.43,1,Fortaleza/CE/Brasil,Cartao de Credito,Processando
TRX0002068,PED001083,06/01/2025,CLI00494,Jogo de Panelas,Casa,383.06,1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002069,PED001083,06-01-2025,CLI00494,Notebook Gamer,Eletronicos,5167.50,1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002070,PED001084,2025-01-15,CLI00048,Camisa Social Slim,Moda,166.97,1,Salvador/BA/Brasil,Pix,Entregue
TRX0002071,PED001084,15/01/2025,CLI00048,Smart TV 50,Eletronicos,"R$ 2.495,00",1,Salvador/BA/Brasil,Pix,Entregue
TRX0002072,PED001085,2025-01-16,CLI00474,Teclado Mecanico,Acessorios,"364,76",2,Curitiba/PR/Brasil,Pix,Entregue
TRX0002073,PED001086,12/01/2025,CLI00683,Carregador Turbo,Acessorios,101.99,1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002074,PED001086,12/01/2025,CLI00683,Calca Jeans Reta,Moda,"191,03",1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002075,PED001087,2025-01-17,CLI00187,Carregador Turbo,Acessorios,"R$ 102,84",1,Brasilia/DF/Brasil,Cartao de Debito,CANCELADO
TRX0002076,PED001087,2025-01-17,CLI00187,Cafeteira Eletrica,Casa,309.46,1,Brasilia/DF/Brasil,Cartao de Debito,Cancelado
TRX0002077,PED001088,,CLI00369,Mochila para Notebook,Acessorios,"177,18",1,Uberlandia/MG/Brasil,Cartao de Credito,Enviado
TRX0002078,PED001089,02-01-2025,CLI00577,Vestido Midi,Moda,"219,86",2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002079,PED001089,02/01/2025,CLI00577,Luminaria de Mesa,Casa,"R$ 136,63",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002080,PED001090,12/01/2025,CLI00194,Luminaria de Mesa,Casa,"R$ 133,47",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0002081,PED001091,2025-01-05,CLI00449,Camisa Social Slim,Moda,"R$ 159,26",2,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TRX0002082,PED001091,2025-01-05,CLI00449,Notebook Ultrafino,Eletronicos,3709.88,1,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TRX0002083,PED001092,19-01-2025,CLI00411,Notebook Ultrafino,Eletronicos,"3.370,48",1,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0002084,PED001093,2025-01-11,CLI00451,Smart TV 50,Eletronicos,"2.759,67",2,Curitiba/PR/Brasil,Pix,Entregue
TRX0002085,PED001093,2025-01-11,CLI00451,Luminaria de Mesa,Casa,"136,20",2,Curitiba/PR/Brasil,Pix,entregue
TRX0005178,PED002749,19-11-2025,CLI00637,Tenis Corrida Leve,Esporte,"338,41",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002086,PED001094,28/01/2025,CLI00314,Monitor 27,Eletronicos,"R$ 1.209,90",3,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0002087,PED001095,2025-01-29,CLI00044,Livro Historia do Brasil,Livros,67.41,1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002088,PED001095,2025-01-29,CLI00044,Monitor 27,Eletronicos,"R$ 1.101,46",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002495,PED001320,2025-03-19,CLI00427,Carregador Turbo,Acessorios,"R$ 102,51",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002089,PED001095,2025-01-29,CLI00044,Jaqueta Corta Vento,Moda,"R$ 288,52",1,Sao Paulo/SP/Brasil,Cartao de Credito,Aguardando pagamento
TRX0002090,PED001096,2025-01-31,CLI00540,Capa para Smartphone,Acessorios,"R$ 50,94",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002091,PED001096,2025-01-31,CLI00540,Camisa Social Slim,Moda,"R$ 165,32",3,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002092,PED001096,2025-01-31,CLI00540,Headset Gamer,Acessorios,"266,59",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002093,PED001097,2025-01-16,CLI00164,Smart TV 50,Eletronicos,"R$ 2.685,90",1,Curitiba/PR/Brasil,Pix,entregue
TRX0002094,PED001097,2025-01-16,CLI00164,Calca Jeans Reta,Moda,"R$ 179,96",1,Curitiba/PR/Brasil,Pix,Entregue
TRX0003868,PED002061,04/07/2025,CLI00464,Tenis Corrida Leve,Esporte,337.78,1,Porto Alegre/RS/Brasil,Cartao de Debito,Entregue
TRX0002095,PED001097,2025-01-16,CLI00164,Teclado Mecanico,Acessorios,341.05,1,Curitiba/PR/Brasil,Pix,Entregue
TRX0002096,PED001098,07-01-2025,CLI00310,Luminaria de Mesa,Casa,"137,24",2,Recife/PE/Brasil,Boleto,Entregue
TRX0002097,PED001099,29/01/2025,CLI00136,Jaqueta Corta Vento,Moda,"286,64",-2,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0002098,PED001099,29-01-2025,CLI00136,Smart TV 50,Eletronicos,"R$ 2.683,11",1,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0002099,PED001099,2025-01-29,CLI00136,Livro SQL Essencial,LIVROS,76.15,1,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0002100,PED001100,21-01-2025,CLI00435,Mochila para Notebook,Acessórios,186.04,1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002101,PED001100,2025-01-21,CLI00435,Smartphone X200,Eletronicos,2274.00,1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002102,PED001100,2025-01-21,CLI00435,Smart TV 50,eletronicos,2658.92,1,Salvador/BA/Brasil,Cartao de Credito,entregue
TRX0002103,PED001100,21-01-2025,CLI00435,Jogo de Panelas,Casa,391.12,2,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002104,PED001101,31/01/2025,CLI00338,Halteres 10kg,Esporte,187.76,2,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0002105,PED001102,2025-01-07,CLI00316,Calca Jeans Reta,Moda,"R$ 196,11",2,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002106,PED001102,07-01-2025,CLI00316,Luminaria de Mesa,Casa,"138,72",3,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002107,PED001103,2025-01-29,CLI00361,Tenis Corrida Leve,Esporte,"315,70",1,Santos/SP/Brasil,Pix,Entregue
TRX0002108,PED001104,2025-01-09,CLI00207,Livro Dados em Acao,Livros,91.23,1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0002109,PED001104,2025-01-09,CLI00207,Tenis Corrida Leve,Esporte,349.11,1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0002110,PED001105,2025-01-13,CLI00435,Cafeteira Eletrica,Casa,286.45,1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002111,PED001106,27/01/2025,CLI00153,Livro SQL Essencial,Livros,"R$ 81,70",1,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0002112,PED001107,2025-01-10,CLI00461,Aspirador Robo,casa,1634.27,1,Porto Alegre/RS/Brasil,Pix,Cancelado
TRX0002113,PED001108,16/01/2025,CLI00365,Headset Gamer,acessorios,"267,85",2,Uberlandia/MG/Brasil,Boleto,Entregue
TRX0002114,PED001108,2025-01-16,CLI00365,Livro Dados em Acao,livros,"R$ 88,47",1,Uberlandia/MG/Brasil,Boleto,Entregue
TRX0002115,PED001108,16/01/2025,CLI00365,Notebook Ultrafino,Eletronicos,3568.26,1,Uberlandia/MG/Brasil,Boleto,Entregue
TRX0002116,PED001109,16-01-2025,CLI00053,Livro Historia do Brasil,Livros,70.85,2,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002117,PED001109,16/01/2025,CLI00053,Luminaria de Mesa,Casa,"R$ 140,28",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002118,PED001110,2025-01-11,CLI00117,Camiseta Dry Fit,Esporte,"85,97",2,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0002119,PED001111,25/01/2025,CLI00551,Livro Dados em Acao,Livros,"89,14",2,Belo Horizonte/MG/Brasil,Cartao de Credito,Entregue
TRX0002120,PED001112,2025-01-28,CLI00115,Jogo de Panelas,CASA,"R$ 391,87",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002121,PED001112,28/01/2025,CLI00115,Halteres 10kg,Esporte,"193,87",2,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002122,PED001113,2025-01-23,CLI00480,Livro Dados em Acao,Livros,87.66,1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0002123,PED001114,2025-01-10,CLI00272,Livro Dados em Acao,Livros,85.81,1,Campinas/SP/Brasil,Cartao de Credito,CANCELADO
TRX0002124,PED001115,2025-01-19,CLI00480,Camiseta Dry Fit,esporte,"81,78",1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0002125,PED001115,2025-01-19,CLI00480,Jogo de Panelas,CASA,"391,40",1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0002126,PED001116,2025-01-10,CLI00541,Hub USB-C,Acessorios,"125,63",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0002127,PED001116,10-01-2025,CLI00541,Camisa Social Slim,Moda,159.35,1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0002128,PED001117,2025-01-08,CLI00449,Liquidificador Potente,CASA,"232,60",1,Rio de Janeiro/RJ/Brasil,Cartao de Debito,Entregue
TRX0002129,PED001117,2025-01-08,CLI00449,Smartphone X200,Eletronicos,"2.345,87",1,Rio de Janeiro/RJ/Brasil,Cartao de Debito,Entregue
TRX0002130,PED001118,2025-01-09,CLI00080,Aspirador Robo,Casa,1513.87,1,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0002131,PED001118,09-01-2025,CLI00080,Smart TV 50,Eletronicos,"R$ 2.662,75",1,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0002132,PED001118,09-01-2025,CLI00080,Carregador Turbo,Acessorios,"R$ 101,50",2,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0002133,PED001118,,CLI00080,Notebook Gamer,eletronicos,5093.57,1,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0002134,PED001118,2025-01-09,CLI00080,Tapete de Yoga,ESPORTE,156.78,2,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0002135,PED001119,2025-01-23,CLI00413,Tapete de Yoga,Esporte,"149,16",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002136,PED001120,29-01-2025,CLI00596,Hub USB-C,Acessorios,"R$ 133,43",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002137,PED001121,2025-01-29,CLI00424,Camiseta Dry Fit,Esporte,"R$ 78,32",2,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002138,PED001121,29-01-2025,CLI00424,Monitor 27,Eletronicos,"1.209,58",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002139,PED001122,03/01/2025,CLI00235,Luminaria de Mesa,Casa,144.86,1,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0002140,PED001123,2025-01-13,CLI00650,Carregador Turbo,Acessorios,99.08,1,Belo Horizonte/MG/Brasil,Pix,Entregue
TRX0002141,PED001124,28/01/2025,CLI00480,Liquidificador Potente,Casa,226.09,1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002142,PED001124,2025-01-28,CLI00480,Headset Gamer,Acessorios,273.70,1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002143,PED001125,2025-01-17,CLI00537,Livro SQL Essencial,Livros,"R$ 77,65",1,Uberlandia/MG/Brasil,Cartao de Credito,Entregue
TRX0002144,PED001125,17-01-2025,CLI00537,Mochila para Notebook,Acessórios,"176,81",1,Uberlandia/MG/Brasil,Cartao de Credito,Entregue
TRX0002145,PED001125,17-01-2025,CLI00537,Garrafa Termica,Esporte,125.16,1,Uberlandia/MG/Brasil,Cartao de Credito,Entregue
TRX0002146,PED001125,2025-01-17,CLI00537,Jogo de Panelas,CASA,385.17,1,Uberlandia/MG/Brasil,Cartao de Credito,entregue
TRX0002147,PED001126,2025-01-10,CLI00176,Luminaria de Mesa,Casa,"136,41",2,Belo Horizonte/MG/Brasil,Pix,Entregue
TRX0002148,PED001127,2025-01-30,CLI00014,Tapete de Yoga,Esporte,"R$ 145,84",1,Curitiba/PR/Brasil,Pix,Processando
TRX0002149,PED001128,17/01/2025,CLI00113,Vestido Midi,MODA,"R$ 217,08",3,Salvador/BA/Brasil,Pix,Entregue
TRX0002150,PED001128,2025-01-17,CLI00113,Camiseta Dry Fit,esporte,"R$ 77,76",1,Salvador/BA/Brasil,Pix,Entregue
TRX0002151,PED001129,05/01/2025,CLI00486,Jogo de Panelas,Casa,"R$ 410,57",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002152,PED001130,2025-01-17,CLI00188,Smart TV 50,Eletronicos,"R$ 2.687,60",1,Curitiba/PR/Brasil,Pix,Enviado
TRX0002153,PED001130,17/01/2025,CLI00188,Livro Historia do Brasil,livros,"R$ 72,83",1,Curitiba/PR/Brasil,Pix,Enviado
TRX0002154,PED001130,17/01/2025,CLI00188,Aspirador Robo,Casa,"1.646,75",1,Curitiba/PR/Brasil,Pix,ENVIADO
TRX0002155,PED001131,22/01/2025,CLI00594,Halteres 10kg,Esporte,"203,47",1,Niteroi/RJ/Brasil,Pix,Cancelado
TRX0002156,PED001132,2025-01-29,CLI00395,Notebook Ultrafino,Eletronicos,3580.86,1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002157,PED001132,29-01-2025,CLI00395,Monitor 27,ELETRONICOS,"R$ 1.112,76",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002158,PED001133,2025-01-08,CLI00599,Jogo de Panelas,Casa,"383,14",1,Sao Paulo/SP/Brasil,Cartao de Debito,Devolvido
TRX0002159,PED001133,2025-01-08,CLI00599,Jaqueta Corta Vento,MODA,"275,47",2,Sao Paulo/SP/Brasil,Cartao de Debito,Devolvido
TRX0002160,PED001134,2025-01-07,CLI00464,Camiseta Dry Fit,Esporte,"76,17",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0002161,PED001135,2025-01-10,CLI00203,Mouse Sem Fio,Acessorios,"R$ 96,20",3,Campinas/SP/Brasil,Cartao de Credito,Entregue
TRX0002162,PED001136,2025-01-27,CLI00417,Tenis Corrida Leve,Esporte,"337,76",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0002163,PED001137,17-01-2025,CLI00291,Notebook Gamer,eletronicos,"5.026,97",1,Rio de Janeiro/RJ/Brasil,Boleto,Cancelado
TRX0002164,PED001138,2025-01-22,CLI00355,Calca Jeans Reta,MODA,186.53,1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002165,PED001138,2025-01-22,CLI00355,Notebook Gamer,Eletronicos,"R$ 4.882,08",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0002166,PED001139,2025-01-06,CLI00320,Cafeteira Eletrica,Casa,280.15,1,Brasilia/DF/Brasil,Cartao de Debito,Entregue
TRX0002167,PED001140,28/01/2025,CLI00218,Capa para Smartphone,Acessorios,"R$ 47,82",4,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0002168,PED001140,2025-01-28,CLI00218,Jogo de Panelas,Casa,"424,55",4,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0002169,PED001141,09-01-2025,CLI00132,Capa para Smartphone,acessorios,"47,50",2,Sao Paulo/SP/Brasil,Pix,Cancelado
TRX0002170,PED001142,19/01/2025,CLI00577,Tapete de Yoga,Esporte,"R$ 143,87",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002171,PED001142,19/01/2025,CLI00577,Hub USB-C,Acessorios,128.59,-1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002172,PED001143,2025-01-27,CLI00262,Luminaria de Mesa,Casa,144.68,1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002173,PED001143,2025-01-27,CLI00262,Livro Historia do Brasil,Livros,66.65,1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002174,PED001143,2025-01-27,CLI00262,Mochila para Notebook,Acessorios,"R$ 177,75",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002175,PED001144,14/01/2025,CLI00421,Notebook Gamer,Eletronicos,5047.71,1,Porto Alegre/RS/Brasil,Cartao de Debito,Entregue
TRX0002176,PED001144,2025-01-14,CLI00421,Mochila para Notebook,acessorios,174.72,1,Porto Alegre/RS/Brasil,Cartao de Debito,Entregue
TRX0002177,PED001144,14-01-2025,CLI00421,Headset Gamer,Acessorios,"258,61",1,Porto Alegre/RS/Brasil,Cartao de Debito,Entregue
TRX0002178,PED001144,14-01-2025,CLI00421,Camisa Social Slim,Moda,158.41,1,Porto Alegre/RS/Brasil,Cartao de Debito,Entregue
TRX0002179,PED001144,2025-01-14,CLI00421,Mouse Sem Fio,Acessorios,"R$ 94,01",1,Porto Alegre/RS/Brasil,Cartao de Debito,Entregue
TRX0002180,PED001145,23/01/2025,CLI00168,Livro SQL Essencial,Livros,76.60,1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002181,PED001145,2025-01-23,CLI00168,Calca Jeans Reta,MODA,"R$ 198,25",1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002182,PED001145,23/01/2025,CLI00168,Aspirador Robo,Casa,"R$ 1.589,84",1,Salvador/BA/Brasil,Cartao de Credito,Entregue
TRX0002183,PED001146,2025-01-25,CLI00433,Camisa Social Slim,Moda,"159,93",1,Uberlandia/MG/Brasil,Cartao de Credito,Cancelado
TRX0002184,PED001147,22/01/2025,CLI00137,Livro Historia do Brasil,Livros,"R$ 66,68",2,Brasilia/DF/Brasil,Cartao de Credito,Entregue
TRX0002185,PED001148,2025-01-03,CLI00496,Tapete de Yoga,Esporte,156.08,1,Santos/SP/Brasil,Pix,Entregue
TRX0002186,PED001148,2025-01-03,CLI00496,Halteres 10kg,Esporte,198.30,4,Santos/SP/Brasil,Pix,Entregue
TRX0002187,PED001148,03-01-2025,CLI00496,Garrafa Termica,ESPORTE,"115,61",1,Santos/SP/Brasil,Pix,Entregue
TRX0002188,PED001149,2025-01-23,CLI00577,Livro Historia do Brasil,Livros,"69,26",3,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002189,PED001149,2025-01-23,CLI00577,Headset Gamer,Acessorios,248.70,1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002190,PED001150,2025-01-31,CLI00500,Tablet 10,Eletrônicos,"1.244,91",2,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0002191,PED001150,31-01-2025,CLI00500,Jaqueta Corta Vento,Moda,"R$ 278,38",1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0002192,PED001150,31/01/2025,CLI00500,Halteres 10kg,esporte,"R$ 188,39",3,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0002193,PED001151,2025-01-14,CLI00421,Cafeteira Eletrica,Casa,296.71,2,Porto Alegre/RS/Brasil,Cartao de Credito,Cancelado
TRX0002194,PED001152,28-01-2025,,Jaqueta Corta Vento,Moda,"R$ 268,18",2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002195,PED001152,2025-01-28,CLI00512,Tablet 10,Eletronicos,1341.09,2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002196,PED001152,28/01/2025,CLI00512,Mochila para Notebook,Acessorios,"R$ 177,75",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0002197,PED001153,24/01/2025,CLI00232,Headset Gamer,Acessorios,"R$ 250,32",1,Sao Paulo/SP/Brasil,Cartao de Credito,Cancelado
TRX0002198,PED001154,2025-01-16,CLI00590,Tenis Corrida Leve,Esporte,317.01,2,Fortaleza/CE/Brasil,Pix,Entregue
TRX0002199,PED001154,16/01/2025,CLI00590,Camiseta Dry Fit,Esporte,"R$ 80,28",4,Fortaleza/CE/Brasil,Pix,Entregue
TRX0002200,PED001155,2025-01-31,CLI00547,Notebook Ultrafino,Eletronicos,"3.486,20",2,Sao Paulo/SP/Brasil,Cartao de Debito,Processando
TRX0002201,PED001156,2025-01-13,CLI00680,Capa para Smartphone,Acessorios,"47,57",1,Santos/SP/Brasil,Cartao de Credito,Entregue
TRX0002202,PED001156,13-01-2025,CLI00680,Hub USB-C,Acessorios,"R$ 131,26",1,Santos/SP/Brasil,Cartao de Credito,Entregue
TRX0002203,PED001156,2025-01-13,CLI00680,Camiseta Dry Fit,Esporte,"R$ 79,54",1,Santos/SP/Brasil,Cartao de Credito,Entregue
TRX0002204,PED001156,2025-01-13,CLI00680,Garrafa Termica,Esporte,117.63,1,Santos/SP/Brasil,Cartao de Credito,Entregue
TRX0002205,PED001157,2025-01-29,CLI00320,Cafeteira Eletrica,Casa,"R$ 308,92",3,Brasilia/DF/Brasil,Boleto,Entregue
TRX0002206,PED001158,15-01-2025,CLI00047,Cafeteira Eletrica,Casa,294.80,1,Salvador/BA/Brasil,Pix,Entregue
TRX0002207,PED001158,2025-01-15,CLI00047,Liquidificador Potente,Casa,225.29,1,Salvador/BA/Brasil,Pix,Entregue
TRX0002208,PED001159,2025-01-12,CLI00048,Vestido Midi,Moda,228.46,1,Salvador/BA/Brasil,Pix,ENTREGUE
TRX0002209,PED001159,2025-01-12,CLI00048,Cafeteira Eletrica,Casa,"R$ 286,10",1,Salvador/BA/Brasil,Pix,entregue
TRX0002210,PED001160,2025-01-19,CLI00368,Teclado Mecanico,Acessorios,"R$ 358,04",4,Curitiba/PR/Brasil,Pix,Processando
TRX0002211,PED001160,2025-01-19,CLI00368,Notebook Gamer,Eletronicos,"R$ 4.663,73",1,Curitiba/PR/Brasil,Pix,Processando
TRX0002212,PED001160,19/01/2025,CLI00368,Jaqueta Corta Vento,Moda,272.63,1,Curitiba/PR/Brasil,Pix,processando
TRX0002213,PED001161,23-01-2025,CLI00577,Monitor 27,Eletronicos,1141.62,2,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0002214,PED001161,23/01/2025,CLI00577,Jogo de Panelas,Casa,411.03,1,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0002215,PED001161,23-01-2025,CLI00577,Notebook Gamer,Eletronicos,"R$ 5.139,04",3,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0002216,PED001162,2025-01-22,CLI00395,Carregador Turbo,Acessorios,"R$ 99,06",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002217,PED001162,22/01/2025,CLI00395,Mouse Sem Fio,Acessorios,"90,65",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0002218,PED001163,28/02/2025,CLI00447,Livro Historia do Brasil,Livros,"71,46",1,Sao Paulo/SP/Brasil,Cartao de Credito,entregue
TRX0002219,PED001164,2025-02-03,CLI00134,Tenis Corrida Leve,Esporte,331.69,1,Porto Alegre/RS/Brasil,Cartao de Credito,Cancelado
TRX0002220,PED001165,2025-02-20,CLI00521,Mouse Sem Fio,Acessorios,"86,49",1,Uberlandia/MG/Brasil,Cartao de Credito,Cancelado
TRX0002221,PED001165,2025-02-20,CLI00521,Smartphone X200,eletronicos,"R$ 2.113,72",2,Uberlandia/MG/Brasil,Cartao de Credito,Cancelado
TRX0002222,PED001165,2025-02-20,CLI00521,Livro Historia do Brasil,Livros,"66,53",2,Uberlandia/MG/Brasil,Cartao de Credito,Cancelado
TRX0002223,PED001166,2025-02-16,CLI00238,Vestido Midi,Moda,208.60,1,Brasilia/DF/Brasil,Cartao de Credito,Entregue
TRX0002224,PED001166,16-02-2025,CLI00238,Hub USB-C,ACESSORIOS,"128,29",1,Brasilia/DF/Brasil,Cartao de Credito,Entregue
